Date,Consumption
2008-10-15,1472.3389999999995
2008-10-16,1503.075
2008-10-17,1467.77
2008-10-18,1228.5749999999998
2008-10-19,1146.579
2008-10-20,1446.064
2008-10-21,1494.947
2008-10-22,1491.166
2008-10-23,1479.1249999999998
2008-10-24,1457.668
2008-10-25,1232.862
2008-10-26,1188.091
2008-10-27,1471.1079999999995
2008-10-28,1502.5890000000004
2008-10-29,1501.806
2008-10-30,1501.929
2008-10-31,1408.747
2008-11-01,1181.148
2008-11-02,1126.5700000000002
2008-11-03,1438.2219999999998
2008-11-04,1460.009
2008-11-05,1470.2870000000005
2008-11-06,1473.1270000000002
2008-11-07,1448.5279999999998
2008-11-08,1244.168
2008-11-09,1183.714
2008-11-10,1519.7420000000002
2008-11-11,1521.103
2008-11-12,1503.8439999999998
2008-11-13,1489.027
2008-11-14,1485.6659999999993
2008-11-15,1286.46
2008-11-16,1202.2669999999998
2008-11-17,1466.185
2008-11-18,1533.4019999999998
2008-11-19,1557.7749999999996
2008-11-20,1587.9000000000003
2008-11-21,1495.77
2008-11-22,1306.652
2008-11-23,1211.1729999999995
2008-11-24,1499.246
2008-11-25,1532.6409999999998
2008-11-26,1553.878
2008-11-27,1545.397
2008-11-28,1484.2769999999998
2008-11-29,1268.967
2008-11-30,1178.042
2008-12-01,1491.789
2008-12-02,1538.111
2008-12-03,1541.1019999999996
2008-12-04,1535.1080000000002
2008-12-05,1474.0
2008-12-06,1254.08
2008-12-07,1167.6569999999997
2008-12-08,1486.8739999999998
2008-12-09,1517.7889999999998
2008-12-10,1513.4980000000005
2008-12-11,1512.4890000000005
2008-12-12,1469.5649999999998
2008-12-13,1292.9500000000005
2008-12-14,1182.7810000000004
2008-12-15,1447.775
2008-12-16,1469.6449999999998
2008-12-17,1466.2769999999998
2008-12-18,1424.95
2008-12-19,1361.965
2008-12-20,1258.0280000000002
2008-12-21,1129.4229999999995
2008-12-22,1299.522
2008-12-23,1226.1720000000005
2008-12-24,1086.7980000000002
2008-12-25,1002.092
2008-12-26,1006.087
2008-12-27,1097.525
2008-12-28,1047.014
2008-12-29,1198.2949999999998
2008-12-30,1199.765
2008-12-31,1117.6170000000002
2009-01-01,1018.975
2009-01-02,1161.911
2009-01-03,1178.078
2009-01-04,1130.021
2009-01-05,1333.041
2009-01-06,1340.8960000000002
2009-01-07,1472.9949999999997
2009-01-08,1454.562
2009-01-09,1453.077
2009-01-10,1280.255
2009-01-11,1228.367
2009-01-12,1537.377
2009-01-13,1538.8939999999998
2009-01-14,1515.1690000000003
2009-01-15,1480.042
2009-01-16,1458.938
2009-01-17,1264.181
2009-01-18,1210.11
2009-01-19,1485.7089999999998
2009-01-20,1476.079
2009-01-21,1461.1609999999998
2009-01-22,1482.7969999999998
2009-01-23,1486.6989999999998
2009-01-24,1243.165
2009-01-25,1121.128
2009-01-26,1415.9420000000002
2009-01-27,1464.606
2009-01-28,1453.836
2009-01-29,1439.424
2009-01-30,1403.57
2009-01-31,1238.919
2009-02-01,1235.619
2009-02-02,1532.456
2009-02-03,1510.231
2009-02-04,1503.451
2009-02-05,1496.1340000000005
2009-02-06,1438.485
2009-02-07,1249.533
2009-02-08,1170.8349999999998
2009-02-09,1465.4220000000005
2009-02-10,1521.0069999999998
2009-02-11,1532.0909999999994
2009-02-12,1487.2309999999998
2009-02-13,1451.9420000000002
2009-02-14,1257.399
2009-02-15,1188.0939999999998
2009-02-16,1467.767
2009-02-17,1494.171
2009-02-18,1493.2440000000004
2009-02-19,1468.1570000000002
2009-02-20,1431.1370000000002
2009-02-21,1222.4700000000005
2009-02-22,1164.1150000000002
2009-02-23,1361.949
2009-02-24,1369.3159999999996
2009-02-25,1403.307
2009-02-26,1469.486
2009-02-27,1405.005
2009-02-28,1190.2909999999997
2009-03-01,1098.937
2009-03-02,1413.0169999999998
2009-03-03,1427.3850000000002
2009-03-04,1423.119
2009-03-05,1432.391
2009-03-06,1401.981
2009-03-07,1190.84
2009-03-08,1114.7240000000002
2009-03-09,1410.659
2009-03-10,1442.865
2009-03-11,1411.512
2009-03-12,1421.8149999999998
2009-03-13,1337.7660000000003
2009-03-14,1118.6639999999998
2009-03-15,1067.4339999999995
2009-03-16,1330.62
2009-03-17,1403.564
2009-03-18,1367.561
2009-03-19,1355.794
2009-03-20,1302.11
2009-03-21,1125.0849999999998
2009-03-22,1130.425
2009-03-23,1437.337
2009-03-24,1420.7830000000004
2009-03-25,1409.995
2009-03-26,1387.6099999999997
2009-03-27,1326.0010000000004
2009-03-28,1150.563
2009-03-29,1049.9469999999997
2009-03-30,1332.5649999999998
2009-03-31,1342.825
2009-04-01,1324.322
2009-04-02,1300.6949999999997
2009-04-03,1234.9030000000002
2009-04-04,1057.054
2009-04-05,971.543
2009-04-06,1240.109
2009-04-07,1251.81
2009-04-08,1257.3460000000002
2009-04-09,1183.6260000000002
2009-04-10,922.4249999999998
2009-04-11,941.3429999999998
2009-04-12,842.395
2009-04-13,860.5079999999998
2009-04-14,1157.5259999999998
2009-04-15,1203.861
2009-04-16,1251.3909999999998
2009-04-17,1257.1
2009-04-18,1078.327
2009-04-19,944.848
2009-04-20,1232.8929999999998
2009-04-21,1260.746
2009-04-22,1276.489
2009-04-23,1280.6170000000002
2009-04-24,1230.0959999999995
2009-04-25,1054.01
2009-04-26,967.429
2009-04-27,1261.964
2009-04-28,1314.0780000000002
2009-04-29,1305.0019999999995
2009-04-30,1245.735
2009-05-01,910.081
2009-05-02,964.497
2009-05-03,934.002
2009-05-04,1257.193
2009-05-05,1324.6920000000002
2009-05-06,1368.857
2009-05-07,1279.0649999999998
2009-05-08,1265.6909999999998
2009-05-09,1047.7469999999998
2009-05-10,945.299
2009-05-11,1277.324
2009-05-12,1305.0389999999998
2009-05-13,1297.0320000000002
2009-05-14,1308.301
2009-05-15,1279.138
2009-05-16,1052.3190000000002
2009-05-17,952.148
2009-05-18,1237.6229999999998
2009-05-19,1241.564
2009-05-20,1216.5510000000002
2009-05-21,939.397
2009-05-22,1069.708
2009-05-23,986.871
2009-05-24,932.701
2009-05-25,1244.3749999999998
2009-05-26,1303.4050000000002
2009-05-27,1276.6489999999997
2009-05-28,1301.166
2009-05-29,1216.1470000000002
2009-05-30,989.289
2009-05-31,853.3019999999999
2009-06-01,862.577
2009-06-02,1201.5219999999997
2009-06-03,1259.5549999999998
2009-06-04,1267.093
2009-06-05,1230.255
2009-06-06,1068.3860000000002
2009-06-07,958.92
2009-06-08,1246.529
2009-06-09,1277.12
2009-06-10,1255.9819999999995
2009-06-11,1095.474
2009-06-12,1172.562
2009-06-13,1034.6619999999998
2009-06-14,931.702
2009-06-15,1263.042
2009-06-16,1264.813
2009-06-17,1247.367
2009-06-18,1279.025
2009-06-19,1257.991
2009-06-20,1032.422
2009-06-21,935.766
2009-06-22,1238.057
2009-06-23,1292.9499999999998
2009-06-24,1292.12
2009-06-25,1268.12
2009-06-26,1232.066
2009-06-27,1049.105
2009-06-28,944.52
2009-06-29,1246.344
2009-06-30,1287.658
2009-07-01,1293.127
2009-07-02,1289.2400000000002
2009-07-03,1265.6669999999997
2009-07-04,1038.845
2009-07-05,932.981
2009-07-06,1242.804
2009-07-07,1256.866
2009-07-08,1247.6649999999995
2009-07-09,1245.2979999999998
2009-07-10,1228.297
2009-07-11,1017.366
2009-07-12,939.9
2009-07-13,1214.356
2009-07-14,1258.6470000000002
2009-07-15,1262.809
2009-07-16,1239.9840000000002
2009-07-17,1228.5510000000002
2009-07-18,1032.839
2009-07-19,915.973
2009-07-20,1205.0190000000002
2009-07-21,1212.442
2009-07-22,1246.2700000000002
2009-07-23,1258.875
2009-07-24,1187.7720000000002
2009-07-25,1005.921
2009-07-26,890.2080000000001
2009-07-27,1178.529
2009-07-28,1197.376
2009-07-29,1196.7109999999998
2009-07-30,1217.8320000000003
2009-07-31,1151.822
2009-08-01,992.89
2009-08-02,934.0649999999998
2009-08-03,1183.942
2009-08-04,1186.975
2009-08-05,1187.3429999999998
2009-08-06,1203.7119999999995
2009-08-07,1185.3100000000002
2009-08-08,1028.781
2009-08-09,948.65
2009-08-10,1239.315
2009-08-11,1247.121
2009-08-12,1243.7890000000002
2009-08-13,1245.7330000000002
2009-08-14,1189.8280000000002
2009-08-15,1011.462
2009-08-16,943.434
2009-08-17,1231.747
2009-08-18,1252.744
2009-08-19,1261.043
2009-08-20,1287.0159999999998
2009-08-21,1257.7599999999995
2009-08-22,1036.386
2009-08-23,927.957
2009-08-24,1251.057
2009-08-25,1290.746
2009-08-26,1284.6809999999998
2009-08-27,1281.0569999999998
2009-08-28,1262.891
2009-08-29,1052.3739999999998
2009-08-30,949.7769999999998
2009-08-31,1239.968
2009-09-01,1324.961
2009-09-02,1325.8019999999997
2009-09-03,1345.6270000000002
2009-09-04,1317.1750000000002
2009-09-05,1120.168
2009-09-06,986.187
2009-09-07,1271.3870000000002
2009-09-08,1312.59
2009-09-09,1314.291
2009-09-10,1324.941
2009-09-11,1290.365
2009-09-12,1081.7520000000002
2009-09-13,1006.416
2009-09-14,1337.39
2009-09-15,1351.629
2009-09-16,1342.738
2009-09-17,1348.055
2009-09-18,1305.4409999999998
2009-09-19,1093.832
2009-09-20,997.675
2009-09-21,1304.2799999999995
2009-09-22,1337.0939999999996
2009-09-23,1344.884
2009-09-24,1335.881
2009-09-25,1289.55
2009-09-26,1080.1029999999998
2009-09-27,986.645
2009-09-28,1325.561
2009-09-29,1361.148
2009-09-30,1354.011
2009-10-01,1382.881
2009-10-02,1324.85
2009-10-03,1121.906
2009-10-04,1107.4160000000002
2009-10-05,1344.111
2009-10-06,1375.2940000000003
2009-10-07,1383.1930000000002
2009-10-08,1372.2999999999995
2009-10-09,1335.298
2009-10-10,1161.828
2009-10-11,1069.558
2009-10-12,1373.4070000000002
2009-10-13,1388.214
2009-10-14,1424.4809999999995
2009-10-15,1428.341
2009-10-16,1413.0279999999998
2009-10-17,1192.004
2009-10-18,1083.23
2009-10-19,1375.5929999999998
2009-10-20,1405.6480000000004
2009-10-21,1423.3889999999997
2009-10-22,1436.1929999999995
2009-10-23,1388.937
2009-10-24,1183.3169999999998
2009-10-25,1090.388
2009-10-26,1392.2969999999996
2009-10-27,1405.6109999999996
2009-10-28,1401.949
2009-10-29,1400.883
2009-10-30,1352.6570000000004
2009-10-31,1161.853
2009-11-01,1103.823
2009-11-02,1413.4790000000005
2009-11-03,1430.7929999999997
2009-11-04,1451.736
2009-11-05,1433.613
2009-11-06,1401.9220000000005
2009-11-07,1221.0500000000002
2009-11-08,1108.823
2009-11-09,1447.9789999999998
2009-11-10,1456.987
2009-11-11,1452.3660000000004
2009-11-12,1459.2229999999995
2009-11-13,1406.469
2009-11-14,1220.361
2009-11-15,1110.283
2009-11-16,1428.7139999999995
2009-11-17,1445.468
2009-11-18,1495.972
2009-11-19,1465.311
2009-11-20,1433.207
2009-11-21,1201.544
2009-11-22,1140.583
2009-11-23,1498.7240000000002
2009-11-24,1513.686
2009-11-25,1476.4210000000005
2009-11-26,1490.9840000000002
2009-11-27,1459.1229999999998
2009-11-28,1257.6239999999998
2009-11-29,1152.014
2009-11-30,1446.871
2009-12-01,1493.8870000000002
2009-12-02,1488.9009999999996
2009-12-03,1491.403
2009-12-04,1464.589
2009-12-05,1268.0739999999998
2009-12-06,1156.702
2009-12-07,1455.8250000000005
2009-12-08,1481.535
2009-12-09,1483.9920000000002
2009-12-10,1489.3740000000005
2009-12-11,1461.2569999999998
2009-12-12,1254.6660000000002
2009-12-13,1162.139
2009-12-14,1484.3330000000003
2009-12-15,1507.0379999999998
2009-12-16,1503.558
2009-12-17,1508.7030000000002
2009-12-18,1475.0239999999997
2009-12-19,1321.729
2009-12-20,1249.403
2009-12-21,1433.996
2009-12-22,1396.681
2009-12-23,1322.786
2009-12-24,1125.067
2009-12-25,1105.464
2009-12-26,1100.908
2009-12-27,1072.47
2009-12-28,1211.791
2009-12-29,1207.905
2009-12-30,1192.1960000000004
2009-12-31,1106.467
2010-01-01,1057.3719999999998
2010-01-02,1161.042
2010-01-03,1132.069
2010-01-04,1346.2499999999998
2010-01-05,1457.374
2010-01-06,1434.0550000000003
2010-01-07,1493.432
2010-01-08,1489.4399999999998
2010-01-09,1380.0710000000004
2010-01-10,1240.762
2010-01-11,1493.487
2010-01-12,1555.3380000000002
2010-01-13,1581.3869999999995
2010-01-14,1523.6560000000002
2010-01-15,1496.913
2010-01-16,1326.3059999999998
2010-01-17,1202.8990000000003
2010-01-18,1438.1430000000005
2010-01-19,1486.586
2010-01-20,1491.812
2010-01-21,1498.586
2010-01-22,1469.0110000000002
2010-01-23,1295.687
2010-01-24,1181.073
2010-01-25,1439.7289999999996
2010-01-26,1524.658
2010-01-27,1599.297
2010-01-28,1585.2689999999996
2010-01-29,1493.0199999999998
2010-01-30,1322.9330000000002
2010-01-31,1203.635
2010-02-01,1536.4529999999995
2010-02-02,1607.6250000000002
2010-02-03,1585.581
2010-02-04,1521.6709999999998
2010-02-05,1509.0849999999998
2010-02-06,1287.804
2010-02-07,1183.454
2010-02-08,1516.0120000000002
2010-02-09,1556.84
2010-02-10,1574.033
2010-02-11,1587.0699999999997
2010-02-12,1549.4269999999997
2010-02-13,1325.6040000000005
2010-02-14,1219.4799999999998
2010-02-15,1469.206
2010-02-16,1506.406
2010-02-17,1540.4260000000002
2010-02-18,1528.5450000000003
2010-02-19,1507.0159999999998
2010-02-20,1314.419
2010-02-21,1189.077
2010-02-22,1495.546
2010-02-23,1522.166
2010-02-24,1488.661
2010-02-25,1483.032
2010-02-26,1453.283
2010-02-27,1269.794
2010-02-28,1197.3150000000005
2010-03-01,1527.3929999999998
2010-03-02,1572.645
2010-03-03,1542.4880000000005
2010-03-04,1548.1839999999995
2010-03-05,1509.53
2010-03-06,1310.888
2010-03-07,1216.408
2010-03-08,1535.1760000000002
2010-03-09,1566.804
2010-03-10,1548.419
2010-03-11,1580.8120000000006
2010-03-12,1502.92
2010-03-13,1258.107
2010-03-14,1154.1609999999998
2010-03-15,1469.79
2010-03-16,1496.7189999999998
2010-03-17,1462.7669999999998
2010-03-18,1422.068
2010-03-19,1366.92
2010-03-20,1174.017
2010-03-21,1069.4419999999998
2010-03-22,1395.422
2010-03-23,1382.854
2010-03-24,1364.189
2010-03-25,1366.6070000000002
2010-03-26,1346.088
2010-03-27,1135.454
2010-03-28,1046.216
2010-03-29,1351.473
2010-03-30,1329.1609999999998
2010-03-31,1346.7
2010-04-01,1400.8459999999995
2010-04-02,1062.765
2010-04-03,1095.721
2010-04-04,1003.789
2010-04-05,1027.339
2010-04-06,1314.0559999999998
2010-04-07,1341.659
2010-04-08,1371.16
2010-04-09,1363.0069999999998
2010-04-10,1162.2219999999998
2010-04-11,1093.6560000000002
2010-04-12,1405.8019999999997
2010-04-13,1407.3749999999998
2010-04-14,1411.0280000000005
2010-04-15,1395.721
2010-04-16,1369.7640000000004
2010-04-17,1130.5649999999998
2010-04-18,1022.6959999999998
2010-04-19,1314.785
2010-04-20,1357.79
2010-04-21,1392.5489999999998
2010-04-22,1348.7320000000002
2010-04-23,1293.3799999999997
2010-04-24,1085.058
2010-04-25,1005.093
2010-04-26,1347.3259999999998
2010-04-27,1344.4569999999997
2010-04-28,1326.2880000000002
2010-04-29,1322.9620000000002
2010-04-30,1327.5729999999996
2010-05-01,1003.133
2010-05-02,1025.534
2010-05-03,1357.7600000000002
2010-05-04,1380.307
2010-05-05,1377.111
2010-05-06,1457.839
2010-05-07,1378.9710000000002
2010-05-08,1143.806
2010-05-09,1038.169
2010-05-10,1368.266
2010-05-11,1381.515
2010-05-12,1388.1530000000002
2010-05-13,1075.688
2010-05-14,1235.5000000000002
2010-05-15,1166.953
2010-05-16,1081.379
2010-05-17,1349.053
2010-05-18,1389.235
2010-05-19,1419.6850000000002
2010-05-20,1387.039
2010-05-21,1317.8300000000002
2010-05-22,1076.471
2010-05-23,944.937
2010-05-24,972.08
2010-05-25,1300.6419999999998
2010-05-26,1354.294
2010-05-27,1350.6559999999995
2010-05-28,1308.454
2010-05-29,1093.815
2010-05-30,1034.115
2010-05-31,1350.434
2010-06-01,1337.078
2010-06-02,1343.5869999999998
2010-06-03,1139.352
2010-06-04,1193.694
2010-06-05,1060.277
2010-06-06,999.8829999999998
2010-06-07,1330.382
2010-06-08,1340.937
2010-06-09,1353.64
2010-06-10,1369.2730000000004
2010-06-11,1359.5219999999997
2010-06-12,1138.5
2010-06-13,1023.968
2010-06-14,1295.0990000000002
2010-06-15,1310.2299999999998
2010-06-16,1320.1429999999998
2010-06-17,1342.281
2010-06-18,1310.582
2010-06-19,1125.19
2010-06-20,1023.3589999999998
2010-06-21,1310.216
2010-06-22,1319.2759999999998
2010-06-23,1307.4819999999995
2010-06-24,1316.5400000000002
2010-06-25,1308.492
2010-06-26,1104.93
2010-06-27,1005.694
2010-06-28,1327.9220000000005
2010-06-29,1361.9249999999995
2010-06-30,1358.6989999999998
2010-07-01,1363.2870000000005
2010-07-02,1357.976
2010-07-03,1148.1429999999998
2010-07-04,1051.1760000000002
2010-07-05,1343.7969999999998
2010-07-06,1350.1720000000005
2010-07-07,1329.224
2010-07-08,1353.0549999999998
2010-07-09,1359.894
2010-07-10,1154.16
2010-07-11,1072.726
2010-07-12,1378.439
2010-07-13,1370.1139999999998
2010-07-14,1385.9159999999997
2010-07-15,1369.997
2010-07-16,1317.36
2010-07-17,1120.1840000000002
2010-07-18,978.316
2010-07-19,1286.726
2010-07-20,1334.034
2010-07-21,1356.766
2010-07-22,1367.158
2010-07-23,1316.842
2010-07-24,1139.1119999999996
2010-07-25,1004.8920000000002
2010-07-26,1293.006
2010-07-27,1302.398
2010-07-28,1326.5230000000004
2010-07-29,1310.573
2010-07-30,1254.666
2010-07-31,1070.8589999999997
2010-08-01,985.373
2010-08-02,1273.6119999999996
2010-08-03,1276.331
2010-08-04,1279.071
2010-08-05,1286.8190000000004
2010-08-06,1271.6389999999997
2010-08-07,1073.063
2010-08-08,1008.784
2010-08-09,1279.168
2010-08-10,1298.341
2010-08-11,1322.1800000000003
2010-08-12,1323.868
2010-08-13,1278.425
2010-08-14,1097.85
2010-08-15,1032.5919999999996
2010-08-16,1314.507
2010-08-17,1365.176
2010-08-18,1362.255
2010-08-19,1324.15
2010-08-20,1299.9640000000002
2010-08-21,1113.113
2010-08-22,1050.307
2010-08-23,1383.504
2010-08-24,1380.643
2010-08-25,1364.467
2010-08-26,1360.0839999999998
2010-08-27,1360.2379999999998
2010-08-28,1134.577
2010-08-29,1051.797
2010-08-30,1328.642
2010-08-31,1340.2620000000002
2010-09-01,1361.163
2010-09-02,1362.5119999999995
2010-09-03,1352.272
2010-09-04,1146.773
2010-09-05,1037.348
2010-09-06,1326.903
2010-09-07,1415.65
2010-09-08,1446.078
2010-09-09,1418.822
2010-09-10,1372.188
2010-09-11,1138.029
2010-09-12,1060.9510000000002
2010-09-13,1382.4230000000002
2010-09-14,1426.966
2010-09-15,1440.8770000000004
2010-09-16,1426.917
2010-09-17,1393.312
2010-09-18,1188.621
2010-09-19,1059.551
2010-09-20,1373.955
2010-09-21,1404.236
2010-09-22,1396.9579999999996
2010-09-23,1394.067
2010-09-24,1383.504
2010-09-25,1173.4250000000002
2010-09-26,1077.891
2010-09-27,1441.4329999999998
2010-09-28,1475.4710000000002
2010-09-29,1419.43
2010-09-30,1422.3799999999997
2010-10-01,1400.481
2010-10-02,1207.986
2010-10-03,1087.575
2010-10-04,1387.41
2010-10-05,1422.9729999999995
2010-10-06,1412.552
2010-10-07,1420.1140000000005
2010-10-08,1412.619
2010-10-09,1185.625
2010-10-10,1072.749
2010-10-11,1376.504
2010-10-12,1421.4089999999997
2010-10-13,1431.4310000000005
2010-10-14,1446.6129999999998
2010-10-15,1431.414
2010-10-16,1238.037
2010-10-17,1136.9009999999998
2010-10-18,1424.0159999999996
2010-10-19,1470.059
2010-10-20,1493.7320000000002
2010-10-21,1512.96
2010-10-22,1484.3369999999998
2010-10-23,1250.9249999999995
2010-10-24,1212.523
2010-10-25,1460.396
2010-10-26,1475.015
2010-10-27,1480.9739999999997
2010-10-28,1471.12
2010-10-29,1434.2329999999995
2010-10-30,1235.6799999999996
2010-10-31,1118.753
2010-11-01,1213.3490000000002
2010-11-02,1460.8579999999995
2010-11-03,1482.4340000000002
2010-11-04,1513.322
2010-11-05,1498.494
2010-11-06,1255.457
2010-11-07,1151.835
2010-11-08,1460.779
2010-11-09,1490.641
2010-11-10,1499.223
2010-11-11,1504.188
2010-11-12,1520.523
2010-11-13,1256.934
2010-11-14,1133.64
2010-11-15,1454.9029999999998
2010-11-16,1522.929
2010-11-17,1520.7370000000003
2010-11-18,1524.217
2010-11-19,1496.8959999999995
2010-11-20,1290.092
2010-11-21,1172.9680000000003
2010-11-22,1530.9209999999998
2010-11-23,1594.259
2010-11-24,1582.969
2010-11-25,1571.1939999999995
2010-11-26,1549.409
2010-11-27,1351.143
2010-11-28,1262.721
2010-11-29,1616.449
2010-11-30,1622.1609999999998
2010-12-01,1709.5679999999998
2010-12-02,1664.8959999999995
2010-12-03,1632.359
2010-12-04,1434.737
2010-12-05,1329.4480000000003
2010-12-06,1576.333
2010-12-07,1605.1800000000003
2010-12-08,1610.804
2010-12-09,1625.65
2010-12-10,1594.237
2010-12-11,1445.6629999999998
2010-12-12,1283.2850000000003
2010-12-13,1576.131
2010-12-14,1645.8040000000003
2010-12-15,1644.222
2010-12-16,1652.187
2010-12-17,1571.7109999999998
2010-12-18,1392.611
2010-12-19,1267.5560000000005
2010-12-20,1538.837
2010-12-21,1537.312
2010-12-22,1487.529
2010-12-23,1416.1850000000002
2010-12-24,1215.323
2010-12-25,1145.5550000000003
2010-12-26,1149.256
2010-12-27,1339.74
2010-12-28,1357.764
2010-12-29,1357.1919999999998
2010-12-30,1332.367
2010-12-31,1199.812
2011-01-01,1080.314
2011-01-02,1104.7990000000002
2011-01-03,1422.2420000000002
2011-01-04,1482.1610000000005
2011-01-05,1489.005
2011-01-06,1387.512
2011-01-07,1404.173
2011-01-08,1248.835
2011-01-09,1161.691
2011-01-10,1495.649
2011-01-11,1530.622
2011-01-12,1536.61
2011-01-13,1528.0049999999997
2011-01-14,1489.536
2011-01-15,1269.8070000000002
2011-01-16,1158.68
2011-01-17,1482.8239999999996
2011-01-18,1520.566
2011-01-19,1538.906
2011-01-20,1559.147
2011-01-21,1544.4870000000003
2011-01-22,1338.866
2011-01-23,1207.908
2011-01-24,1530.659
2011-01-25,1562.18
2011-01-26,1568.5679999999995
2011-01-27,1571.236
2011-01-28,1553.966
2011-01-29,1354.3280000000002
2011-01-30,1228.0020000000002
2011-01-31,1553.7240000000004
2011-02-01,1607.3059999999998
2011-02-02,1599.5950000000005
2011-02-03,1572.5200000000002
2011-02-04,1532.522
2011-02-05,1298.435
2011-02-06,1173.3
2011-02-07,1472.621
2011-02-08,1505.4530000000002
2011-02-09,1523.6069999999995
2011-02-10,1518.262
2011-02-11,1466.917
2011-02-12,1254.182
2011-02-13,1143.461
2011-02-14,1459.736
2011-02-15,1505.2309999999998
2011-02-16,1487.208
2011-02-17,1503.79
2011-02-18,1506.451
2011-02-19,1278.3800000000003
2011-02-20,1174.911
2011-02-21,1517.787
2011-02-22,1557.3840000000002
2011-02-23,1573.4690000000005
2011-02-24,1557.491
2011-02-25,1512.3159999999998
2011-02-26,1280.418
2011-02-27,1160.09
2011-02-28,1471.11
2011-03-01,1489.2610000000002
2011-03-02,1499.328
2011-03-03,1495.256
2011-03-04,1470.0259999999998
2011-03-05,1263.706
2011-03-06,1141.524
2011-03-07,1412.3529999999998
2011-03-08,1448.1850000000002
2011-03-09,1479.812
2011-03-10,1465.654
2011-03-11,1429.6350000000002
2011-03-12,1207.971
2011-03-13,1089.81
2011-03-14,1408.525
2011-03-15,1404.983
2011-03-16,1437.5339999999997
2011-03-17,1466.4140000000002
2011-03-18,1441.319
2011-03-19,1186.4260000000002
2011-03-20,1092.594
2011-03-21,1418.3540000000005
2011-03-22,1441.4969999999998
2011-03-23,1437.463
2011-03-24,1425.321
2011-03-25,1402.984
2011-03-26,1197.815
2011-03-27,1065.539
2011-03-28,1399.3269999999998
2011-03-29,1414.582
2011-03-30,1411.8980000000004
2011-03-31,1431.579
2011-04-01,1396.482
2011-04-02,1146.676
2011-04-03,1060.371
2011-04-04,1416.563
2011-04-05,1431.696
2011-04-06,1427.643
2011-04-07,1458.4439999999995
2011-04-08,1430.029
2011-04-09,1187.0920000000003
2011-04-10,1082.334
2011-04-11,1410.998
2011-04-12,1466.4069999999997
2011-04-13,1473.3870000000002
2011-04-14,1464.7880000000002
2011-04-15,1429.5780000000004
2011-04-16,1209.07
2011-04-17,1079.892
2011-04-18,1407.477
2011-04-19,1425.741
2011-04-20,1417.891
2011-04-21,1378.554
2011-04-22,1066.316
2011-04-23,1090.041
2011-04-24,964.8290000000002
2011-04-25,1000.534
2011-04-26,1361.462
2011-04-27,1415.022
2011-04-28,1405.1239999999996
2011-04-29,1380.9720000000002
2011-04-30,1136.5559999999998
2011-05-01,971.752
2011-05-02,1371.2010000000002
2011-05-03,1420.2169999999996
2011-05-04,1431.142
2011-05-05,1424.5359999999998
2011-05-06,1385.438
2011-05-07,1176.578
2011-05-08,1055.016
2011-05-09,1395.5400000000004
2011-05-10,1421.322
2011-05-11,1418.886
2011-05-12,1415.283
2011-05-13,1382.053
2011-05-14,1170.63
2011-05-15,1033.263
2011-05-16,1367.0120000000002
2011-05-17,1393.9510000000002
2011-05-18,1406.908
2011-05-19,1417.387
2011-05-20,1390.054
2011-05-21,1167.279
2011-05-22,1055.781
2011-05-23,1372.9840000000002
2011-05-24,1406.008
2011-05-25,1396.676
2011-05-26,1417.049
2011-05-27,1393.554
2011-05-28,1159.803
2011-05-29,1043.107
2011-05-30,1383.248
2011-05-31,1416.1990000000003
2011-06-01,1352.2779999999998
2011-06-02,1044.3640000000005
2011-06-03,1210.6039999999998
2011-06-04,1117.677
2011-06-05,1032.762
2011-06-06,1377.5239999999997
2011-06-07,1408.77
2011-06-08,1395.6099999999997
2011-06-09,1399.686
2011-06-10,1357.0489999999995
2011-06-11,1126.835
2011-06-12,946.096
2011-06-13,995.4599999999998
2011-06-14,1363.2130000000002
2011-06-15,1400.402
2011-06-16,1406.4810000000002
2011-06-17,1364.3490000000002
2011-06-18,1148.773
2011-06-19,1026.796
2011-06-20,1340.264
2011-06-21,1386.0959999999998
2011-06-22,1373.8549999999998
2011-06-23,1131.391
2011-06-24,1253.125
2011-06-25,1129.227
2011-06-26,1026.129
2011-06-27,1361.952
2011-06-28,1383.681
2011-06-29,1400.5399999999995
2011-06-30,1367.841
2011-07-01,1331.41
2011-07-02,1108.551
2011-07-03,1014.854
2011-07-04,1358.545
2011-07-05,1390.187
2011-07-06,1391.762
2011-07-07,1395.315
2011-07-08,1358.948
2011-07-09,1141.552
2011-07-10,1023.542
2011-07-11,1354.4589999999998
2011-07-12,1401.985
2011-07-13,1400.3760000000002
2011-07-14,1359.9809999999998
2011-07-15,1323.3919999999998
2011-07-16,1115.4630000000004
2011-07-17,1009.4169999999996
2011-07-18,1318.246
2011-07-19,1350.734
2011-07-20,1352.4340000000002
2011-07-21,1338.3090000000002
2011-07-22,1307.515
2011-07-23,1092.609
2011-07-24,993.35
2011-07-25,1281.888
2011-07-26,1297.921
2011-07-27,1317.598
2011-07-28,1305.6730000000002
2011-07-29,1267.5689999999995
2011-07-30,1054.086
2011-07-31,954.143
2011-08-01,1259.474
2011-08-02,1293.6950000000002
2011-08-03,1298.4640000000002
2011-08-04,1296.7570000000003
2011-08-05,1277.144
2011-08-06,1113.54
2011-08-07,991.488
2011-08-08,1250.463
2011-08-09,1253.656
2011-08-10,1260.9729999999995
2011-08-11,1255.5180000000005
2011-08-12,1264.989
